datetime,id,value
1604430000,5,0.014
1604430900,2,0.039
1604430900,3,0.0
1604430900,5,0.021
1604431800,2,0.037
1604431800,3,0.0
1604431800,5,0.026
1604432700,2,0.012
1604432700,3,0.0
1604432700,5,0.027
1604433600,2,0.037
1604433600,3,0.0
1604433600,5,0.019
1604434500,2,0.018
1604434500,3,0.0
1604434500,5,0.019
1604435400,2,0.037
1604435400,3,0.0
1604435400,5,0.026
1604436300,2,0.066
1604436300,3,0.0
1604436300,5,0.027
1604437200,2,0.057
1604437200,3,0.0
1604437200,5,0.023
1604438100,2,0.046
1604438100,3,0.0
1604438100,5,0.028
1604439000,2,0.046
1604439000,3,0.0
1604439000,5,0.035
1604439900,2,0.057
1604439900,3,0.0
1604439900,5,0.043
1604440800,2,0.037
1604440800,3,0.0
1604440800,5,0.029
1604441700,2,0.054
1604441700,3,0.0
1604441700,5,0.013
1604442600,2,0.048
1604442600,3,0.005
1604442600,5,0.045
1604443500,2,0.049
1604443500,3,0.038
1604443500,5,0.081
1604444400,2,0.053
1604444400,3,0.038
1604444400,5,0.061
1604445300,2,0.023
1604445300,3,0.038
1604445300,5,0.109
1604446200,2,0.041
1604446200,3,0.038
1604446200,5,0.136
1604447100,2,0.028
1604447100,3,0.038
1604447100,5,0.132
1604448000,2,0.024
1604448000,3,0.038
1604448000,5,0.518
1604448900,2,0.038
1604448900,3,0.038
1604448900,5,0.59
1604449800,2,0.026
1604449800,3,0.038
1604449800,5,0.144
1604450700,2,0.027
1604450700,3,0.038
1604450700,5,0.131
1604451600,2,0.039
1604451600,3,0.038
1604451600,5,0.107
1604452500,2,0.024
1604452500,3,0.038
1604452500,5,0.108
1604453400,2,0.028
1604453400,3,0.039
1604453400,5,0.126
1604454300,2,0.036
1604454300,3,0.038
1604454300,5,0.076
1604455200,2,0.024
1604455200,3,0.039
1604455200,5,0.042
1604456100,2,0.028
1604456100,3,0.038
1604456100,5,0.062
1604457000,2,0.037
1604457000,3,0.039
1604457000,5,0.069
1604457900,2,0.023
1604457900,3,0.038
1604457900,5,0.044
1604458800,2,0.029
1604458800,3,0.039
1604458800,5,0.075
1604459700,2,0.034
1604459700,3,0.039
1604459700,5,0.095
1604460600,2,0.012
1604460600,3,0.039
1604460600,5,0.076
1604461500,2,0.019
1604461500,3,0.038
1604461500,5,0.372
1604462400,2,0.026
1604462400,3,0.039
1604462400,5,0.093
1604463300,2,0.012
1604463300,3,0.039
1604463300,5,0.072
1604464200,2,0.017
1604464200,3,0.039
1604464200,5,0.047
1604465100,2,0.024
1604465100,3,0.039
1604465100,5,0.055
1604466000,2,0.01
1604466000,3,0.038
1604466000,5,0.071
1604466900,2,0.016
1604466900,3,0.039
1604466900,5,0.042
1604467800,2,0.023
1604467800,3,0.039
1604467800,5,0.011
1604468700,2,0.012
1604468700,3,0.039
1604468700,5,0.019
1604469600,2,0.015
1604469600,3,0.039
1604469600,5,0.038
1604470500,2,0.023
1604470500,3,0.039
1604470500,5,0.011
1604471400,2,0.012
1604471400,3,0.039
1604471400,5,0.009
1604472300,2,0.014
1604472300,3,0.039
1604472300,5,0.019
1604473200,2,0.023
1604473200,3,0.039
1604473200,5,0.037
1604474100,2,0.013
1604474100,3,0.039
1604474100,5,0.006
1604475000,2,0.013
1604475000,3,0.039
1604475000,5,0.011
1604475900,2,0.023
1604475900,3,0.04
1604475900,5,0.017
1604476800,2,0.014
1604476800,3,0.038
1604476800,5,0.036
1604477700,2,0.012
1604477700,3,0.039
1604477700,5,0.005
1604478600,2,0.022
1604478600,3,0.023
1604478600,5,0.013
1604479500,2,0.015
1604479500,3,0.0
1604479500,5,0.015
1604480400,2,0.01
1604480400,3,0.0
1604480400,5,0.032
1604481300,2,0.022
1604481300,3,0.0
1604481300,5,0.009
1604482200,2,0.016
1604482200,3,0.0
1604482200,5,0.024
1604483100,2,0.009
1604483100,3,0.0
1604483100,5,0.023
1604484000,2,0.021
1604484000,3,0.0
1604484000,5,0.022
1604484900,2,0.018
1604484900,3,0.0
1604484900,5,0.019
1604485800,2,0.007
1604485800,3,0.0
1604485800,5,0.015
1604486700,2,0.022
1604486700,3,0.0
1604486700,5,0.011
1604487600,2,0.02
1604487600,3,0.0
1604487600,5,0.019
1604488500,2,0.054
1604488500,3,0.0
1604488500,5,0.027
1604489400,2,0.036
1604489400,3,0.0
1604489400,5,0.015
1604490300,2,0.045
1604490300,3,0.0
1604490300,5,0.012
1604491200,2,0.204
1604491200,3,0.0
1604491200,5,0.032
1604492100,2,0.215
1604492100,3,0.0
1604492100,5,0.022
1604493000,2,0.211
1604493000,3,0.0
1604493000,5,0.015
1604493900,2,0.199
1604493900,3,0.0
1604493900,5,0.005
1604494800,2,0.196
1604494800,3,0.0
1604494800,5,0.035
1604495700,2,0.199
1604495700,3,0.0
1604495700,5,0.021
1604496600,2,0.128
1604496600,3,0.0
1604496600,5,0.015
1604497500,2,0.041
1604497500,3,0.0
1604497500,5,0.033
1604498400,2,0.056
1604498400,3,0.0
1604498400,5,0.064
1604499300,2,0.042
1604499300,3,0.0
1604499300,5,0.662
1604500200,2,0.043
1604500200,3,0.0
1604500200,5,0.563
1604501100,2,0.053
1604501100,3,0.0
1604501100,5,0.064
1604502000,2,0.038
1604502000,3,0.0
1604502000,5,0.049
1604502900,2,0.053
1604502900,3,0.0
1604502900,5,0.016
1604503800,2,0.091
1604503800,3,0.0
1604503800,5,0.01
1604504700,2,0.042
1604504700,3,0.0
1604504700,5,0.043
1604505600,2,0.054
1604505600,3,0.0
1604505600,5,0.026
1604506500,2,0.036
1604506500,3,0.0
1604506500,5,0.008
1604507400,2,0.047
1604507400,3,0.0
1604507400,5,0.015
1604508300,2,0.051
1604508300,3,0.0
1604508300,5,0.04
1604509200,2,0.015
1604509200,3,0.0
1604509200,5,0.017
1604510100,2,0.034
1604510100,3,0.0
1604510100,5,0.008
1604511000,2,0.155
1604511000,3,0.0
1604511000,5,0.026
1604511900,2,0.015
1604511900,3,0.0
1604511900,5,0.039
1604512800,2,0.019
1604512800,3,0.0
1604512800,5,0.008
1604513700,2,0.026
1604513700,3,0.0
1604513700,5,0.012
1604514600,2,0.012
1604514600,3,0.0
1604514600,5,0.031
1604515500,2,0.018
1604515500,3,0.0
1604515500,5,0.031
1604516400,2,0.048
1604516400,3,0.0
1604516400,5,0.008
1604517300,2,0.043
1604517300,3,0.0
1604517300,5,0.02
1604518200,2,0.043
1604518200,3,0.0
1604518200,5,0.03
1604519100,2,0.05
1604519100,3,0.0
1604519100,5,0.023
1604520000,2,0.043
1604520000,3,0.0
1604520000,5,0.026
1604520900,2,0.042
1604520900,3,0.0
1604520900,5,0.022
1604521800,2,0.06
1604521800,3,0.0
1604521800,5,0.028
1604522700,2,0.038
1604522700,3,0.0
1604522700,5,0.025
1604523600,2,0.057
1604523600,3,0.0
1604523600,5,0.034
1604524500,2,0.045
1604524500,3,0.0
1604524500,5,0.037
1604525400,2,0.042
1604525400,3,0.0
1604525400,5,0.057
1604526300,2,0.055
1604526300,3,0.0
1604526300,5,0.05
1604527200,2,0.04
1604527200,3,0.0
1604527200,5,0.04
1604528100,2,0.034
1604528100,3,0.0
1604528100,5,0.014
1604529000,2,0.019
1604529000,3,0.0
1604529000,5,0.041
1604529900,2,0.024
1604529900,3,0.033
1604529900,5,0.016
1604530800,2,0.033
1604530800,3,0.037
1604530800,5,0.023
1604531700,2,0.02
1604531700,3,0.038
1604531700,5,0.069
1604532600,2,0.038
1604532600,3,0.038
1604532600,5,0.06
1604533500,2,0.026
1604533500,3,0.038
1604533500,5,0.45
1604534400,2,0.027
1604534400,3,0.038
1604534400,5,0.997
1604535300,2,0.037
1604535300,3,0.038
1604535300,5,0.103
1604536200,2,0.025
1604536200,3,0.039
1604536200,5,0.077
1604537100,2,0.028
1604537100,3,0.038
1604537100,5,0.071
1604538000,2,0.036
1604538000,3,0.038
1604538000,5,0.087
1604538900,2,0.024
1604538900,3,0.038
1604538900,5,0.09
1604539800,2,0.027
1604539800,3,0.038
1604539800,5,0.023
1604540700,2,0.036
1604540700,3,0.039
1604540700,5,0.041
1604541600,2,0.024
1604541600,3,0.038
1604541600,5,0.038
1604542500,2,0.028
1604542500,3,0.038
1604542500,5,0.038
1604543400,2,0.035
1604543400,3,0.039
1604543400,5,0.028
1604544300,2,0.024
1604544300,3,0.038
1604544300,5,0.026
1604545200,2,0.027
1604545200,3,0.039
1604545200,5,0.023
1604546100,2,0.036
1604546100,3,0.039
1604546100,5,0.045
1604547000,2,0.024
1604547000,3,0.038
1604547000,5,0.017
1604547900,2,0.021
1604547900,3,0.039
1604547900,5,0.016
1604548800,2,0.03
1604548800,3,0.038
1604548800,5,0.019
1604549700,2,0.038
1604549700,3,0.039
1604549700,5,0.039
1604550600,2,0.022
1604550600,3,0.039
1604550600,5,0.011
1604551500,2,0.043
1604551500,3,0.039
1604551500,5,0.01
1604552400,2,0.038
1604552400,3,0.039
1604552400,5,0.022
1604553300,2,0.036
1604553300,3,0.039
1604553300,5,0.037
1604554200,2,0.016
1604554200,3,0.039
1604554200,5,0.006
1604555100,2,0.029
1604555100,3,0.04
1604555100,5,0.016
1604556000,2,0.01
1604556000,3,0.039
1604556000,5,0.017
1604556900,2,0.026
1604556900,3,0.039
1604556900,5,0.028
1604557800,2,0.018
1604557800,3,0.039
1604557800,5,0.016
1604558700,2,0.012
1604558700,3,0.04
1604558700,5,0.016
1604559600,2,0.026
1604559600,3,0.039
1604559600,5,0.008
1604560500,2,0.014
1604560500,3,0.039
1604560500,5,0.028
1604561400,2,0.014
1604561400,3,0.039
1604561400,5,0.023
1604562300,2,0.025
1604562300,3,0.039
1604562300,5,0.012
1604563200,2,0.012
1604563200,3,0.039
1604563200,5,0.005
1604564100,2,0.015
1604564100,3,0.039
1604564100,5,0.029
1604565000,2,0.024
1604565000,3,0.021
1604565000,5,0.027
1604565900,2,0.011
1604565900,3,0.0
1604565900,5,0.002
1604566800,2,0.016
1604566800,3,0.0
1604566800,5,0.015
1604567700,2,0.023
1604567700,3,0.0
1604567700,5,0.022
1604568600,2,0.009
1604568600,3,0.0
1604568600,5,0.026
1604569500,2,0.017
1604569500,3,0.0
1604569500,5,0.016
1604570400,2,0.022
1604570400,3,0.0
1604570400,5,0.05
1604571300,2,0.009
1604571300,3,0.0
1604571300,5,0.013
1604572200,2,0.017
1604572200,3,0.0
1604572200,5,0.03
1604573100,2,0.022
1604573100,3,0.0
1604573100,5,0.016
1604574000,2,0.009
1604574000,3,0.0
1604574000,5,0.012
1604574900,2,0.064
1604574900,3,0.0
1604574900,5,0.005
1604575800,2,0.025
1604575800,3,0.0
1604575800,5,0.034
1604576700,2,0.075
1604576700,3,0.0
1604576700,5,0.024
1604577600,2,0.194
1604577600,3,0.0
1604577600,5,0.004
1604578500,2,0.197
1604578500,3,0.0
1604578500,5,0.013
1604579400,2,0.184
1604579400,3,0.0
1604579400,5,0.043
1604580300,2,0.195
1604580300,3,0.0
1604580300,5,0.061
1604581200,2,0.197
1604581200,3,0.0
1604581200,5,0.01
1604582100,2,0.182
1604582100,3,0.0
1604582100,5,0.046
1604583000,2,0.195
1604583000,3,0.0
1604583000,5,0.016
1604583900,2,0.086
1604583900,3,0.0
1604583900,5,0.049
1604584800,2,0.009
1604584800,3,0.0
1604584800,5,0.033
1604585700,2,0.016
1604585700,3,0.0
1604585700,5,0.07
1604586600,2,0.022
1604586600,3,0.0
1604586600,5,0.084
1604587500,2,0.011
1604587500,3,0.0
1604587500,5,0.085
1604588400,2,0.024
1604588400,3,0.0
1604588400,5,0.039
1604589300,2,0.024
1604589300,3,0.0
1604589300,5,0.021
1604590200,2,0.015
1604590200,3,0.0
1604590200,5,0.032
1604591100,2,0.035
1604591100,3,0.0
1604591100,5,0.031
1604592000,2,0.057
1604592000,3,0.0
1604592000,5,0.025
1604592900,2,0.037
1604592900,3,0.0
1604592900,5,0.018
1604593800,2,0.054
1604593800,3,0.0
1604593800,5,0.015
1604594700,2,0.047
1604594700,3,0.0
1604594700,5,0.048
1604595600,2,0.039
1604595600,3,0.0
1604595600,5,0.018
1604596500,2,0.055
1604597400,2,0.043
1604598300,2,0.02
1604599200,2,0.026
1604600100,2,0.018
1604601000,2,0.014
1604601900,2,0.026
1604602800,2,0.02
1604603700,2,0.039
1604604600,2,0.055
1604605500,2,0.036
1604606400,2,0.055
1604607300,2,0.046
1604608200,2,0.07
1604609100,2,0.054
1604610000,2,0.058
1604610900,2,0.044
1604611800,2,0.066
1604612700,2,0.051
1604613600,2,0.071
1604614500,2,0.068
1604615400,2,0.065
1604616300,2,0.064
1604617200,2,0.042
1604618100,2,0.068
1604619000,2,0.022
1604619900,2,0.043
1604620800,2,0.026
1604621700,2,0.033
1604622600,2,0.035
1604623500,2,0.023
1604624400,2,0.042
1604625300,2,0.024
1604626200,2,0.033
1604627100,2,0.035
1604628000,2,0.021
1604628900,2,0.041
1604629800,2,0.027
1604630700,2,0.028
1604631600,2,0.04
1604632500,2,0.02
1604633400,2,0.025
1604634300,2,0.021
1604635200,2,0.009
1604636100,2,0.028
1604637000,2,0.016
1604637900,2,0.013
1604638800,2,0.027
1604639700,2,0.011
1604640600,2,0.018
1604641500,2,0.025
1604642400,2,0.009
1604643300,2,0.02
1604644200,2,0.024
1604645100,2,0.008
1604646000,2,0.021
1604646900,2,0.022
1604647800,2,0.008
1604648700,2,0.023
1604649600,2,0.02
1604650500,2,0.008
1604651400,2,0.025
1604652300,2,0.017
1604653200,2,0.01
1604654100,2,0.024
1604655000,2,0.016
1604655900,2,0.011
1604656800,2,0.023
1604657700,2,0.016
1604658600,2,0.01
1604659500,2,0.024
1604660400,2,0.015
1604661300,2,0.058
1604662200,2,0.028
1604663100,2,0.011
1604664000,2,0.016
1604664900,2,0.023
1604665800,2,0.01
1604666700,2,0.019
1604667600,2,0.022
1604668500,2,0.008
1604669400,2,0.02
1604670300,2,0.023
1604671200,2,0.037
1604672100,2,0.022
1604673000,2,0.042
1604673900,2,0.057
1604674800,2,0.044
1604675700,2,0.064
1604676600,2,0.037
1604677500,2,0.061
1604678400,2,0.039
1604679300,2,0.056
1604680200,2,0.101
1604681100,2,0.223
1604682000,2,0.218
1604199600,14,0.0
1604199600,16,0.018
1604199600,17,0.007
1604199600,19,0.07
1604199600,20,0.141
1604199600,21,0.096
1604199600,24,0.246
1604199600,25,0.0
1604199600,26,0.015
1604199600,28,0.089
1604199600,30,0.018
1604199600,31,0.071
1604199600,32,0.208
1604199600,33,0.103
1604199600,35,0.024
1604199600,37,0.061
1604199600,38,0.263
1604199600,40,0.059
1604199600,41,0.11
1604199600,42,0.017
1604199600,47,0.0
1604199600,50,0.138
1604199600,51,0.047
1604199600,53,0.0
1604199600,54,0.029
1604199600,55,0.033
1604199600,57,0.033
1604199600,58,0.1
1604199600,59,0.113
1604199600,62,0.053
1604199600,63,0.043
1604199600,65,0.013
1604199600,66,0.032
1604199600,70,0.001
1604199600,77,0.035
1604199600,78,0.06
1604199600,79,0.0
1604199600,81,0.055
1604199600,84,0.036
1604199600,86,0.012
1604199600,89,0.052
1604199600,90,0.084
1604199600,91,0.02
1604199600,93,0.295
1604199600,94,0.0
1604199600,95,0.037
1604199600,96,0.402
1604199600,97,0.017
1604200500,14,0.0
1604200500,16,0.016
1604200500,17,0.004
1604200500,19,0.068
1604200500,20,0.218
1604200500,21,0.15
1604200500,24,0.272
1604200500,25,0.023
1604200500,26,0.014
1604200500,28,0.089
1604200500,30,0.004
1604200500,31,0.043
1604200500,32,0.18
1604200500,33,0.056
1604200500,35,0.025
1604200500,37,0.061
1604200500,38,0.014
1604200500,40,0.032
1604200500,41,0.154
1604200500,42,0.017
1604200500,47,0.0
1604200500,50,0.186
1604200500,51,0.032
1604200500,53,0.0
1604200500,54,0.028
1604200500,55,0.044
1604200500,57,0.037
1604200500,58,0.048
1604200500,59,0.142
1604200500,62,0.044
1604200500,63,0.042
1604200500,65,0.013
1604200500,66,0.043
1604200500,70,0.001
1604200500,77,0.023
1604200500,78,0.056
1604200500,79,0.0
1604200500,81,0.034
1604200500,84,0.022
1604200500,86,0.041
1604200500,89,0.0502
1604200500,90,0.085
1604200500,91,0.043
1604200500,93,0.09
1604200500,94,0.0
1604200500,95,0.205
1604200500,96,0.382
1604200500,97,0.028
1604201400,14,0.0
1604201400,16,0.017
1604201400,17,0.011
1604201400,19,0.068
1604201400,20,0.138
1604201400,21,0.27
1604201400,24,0.261
1604201400,25,0.003
1604201400,26,0.176
1604201400,28,0.065
1604201400,30,0.0
1604201400,31,0.03
1604201400,32,0.217
1604201400,33,0.083
1604201400,35,0.025
1604201400,37,0.059
1604201400,38,0.035
1604201400,40,0.027
1604201400,41,0.125
1604201400,42,0.017
1604201400,47,0.0
1604201400,50,0.096
1604201400,51,0.03
1604201400,53,0.0
1604201400,54,0.039
1604201400,55,0.016
1604201400,57,0.015
1604201400,58,0.432
1604201400,59,0.16
1604201400,62,0.085
1604201400,63,0.043
1604201400,65,0.014
1604201400,66,0.032
1604201400,70,0.001
1604201400,77,0.006
1604201400,78,0.054
1604201400,79,0.0
1604201400,81,0.013
1604201400,84,0.026
1604201400,86,0.017
1604201400,89,0.0494
1604201400,90,0.044
1604201400,91,0.033
1604201400,93,0.154
1604201400,94,0.0
1604201400,95,0.029
1604201400,96,0.314
1604201400,97,0.035
1604202300,14,0.0
1604202300,16,0.017
1604202300,17,0.037
1604202300,19,0.052
1604202300,20,0.147
1604202300,21,0.034
1604202300,24,0.255
1604202300,25,0.011
1604202300,26,0.012
1604202300,28,0.054
1604202300,30,0.0
1604202300,31,0.031
1604202300,32,0.21
1604202300,33,0.069
1604202300,35,0.024
1604202300,37,0.048
1604202300,38,0.032
1604202300,40,0.02
1604202300,41,0.126
1604202300,42,0.017
1604202300,47,0.0
1604202300,50,0.119
1604202300,51,0.007
1604202300,53,0.0
1604202300,54,0.041
1604202300,55,0.026
1604202300,57,0.026
1604202300,58,0.441
1604202300,59,0.171
1604202300,62,0.064
1604202300,63,0.043
1604202300,65,0.014
1604202300,66,0.055
1604202300,70,0.0
1604202300,77,0.006
1604202300,78,0.052
1604202300,79,0.0
1604202300,81,0.025
1604202300,84,0.039
1604202300,86,0.009
1604202300,89,0.0485
1604202300,90,0.082
1604202300,91,0.011
1604202300,93,0.409
1604202300,94,0.0
1604202300,95,0.05
1604202300,96,0.06
1604202300,97,0.021
1604203200,14,0.0
1604203200,16,0.015
1604203200,17,0.004
1604203200,19,0.024
1604203200,20,0.251
1604203200,21,0.087
1604203200,24,0.27
1604203200,25,0.014
1604203200,26,0.013
1604203200,28,0.053
1604203200,30,0.016
1604203200,31,0.03
1604203200,32,0.236
1604203200,33,0.052
1604203200,35,0.025
1604203200,37,0.049
1604203200,38,0.011
1604203200,40,0.013
1604203200,41,0.134
1604203200,42,0.017
1604203200,47,0.0
1604203200,50,0.207
1604203200,51,0.006
1604203200,53,0.0
1604203200,54,0.028
1604203200,55,0.041
1604203200,57,0.01
1604203200,58,0.04
1604203200,59,0.291
1604203200,62,0.066
1604203200,63,0.042
1604203200,65,0.013
1604203200,66,0.054
1604203200,70,0.001
1604203200,77,0.005
1604203200,78,0.032
1604203200,79,0.0
1604203200,81,0.061
1604203200,84,0.036
1604203200,86,0.044
1604203200,89,0.0461
1604203200,90,0.07
1604203200,91,0.011
1604203200,93,0.411
1604203200,94,0.0
1604203200,95,0.038
1604203200,96,0.065
1604203200,97,0.017
1604204100,14,0.0
1604204100,16,0.016
1604204100,17,0.004
1604204100,19,0.052
1604204100,20,0.173
1604204100,21,0.034
1604204100,24,0.246
1604204100,25,0.0
1604204100,26,0.014
1604204100,28,0.03
1604204100,30,0.01
1604204100,31,0.024
1604204100,32,0.179
1604204100,33,0.198
1604204100,35,0.024
1604204100,37,0.049
1604204100,38,0.138
1604204100,40,0.02
1604204100,41,0.11
1604204100,42,0.034
1604204100,47,0.0
1604204100,50,0.141
1604204100,51,0.006
1604204100,53,0.0
1604204100,54,0.029
1604204100,55,0.023
1604204100,57,0.191
1604204100,58,0.079
1604204100,59,0.184
1604204100,62,0.046
1604204100,63,0.043
1604204100,65,0.013
1604204100,66,0.068
1604204100,70,0.001
1604204100,77,0.006
1604204100,78,0.03
1604204100,79,0.0
1604204100,81,0.015
1604204100,84,0.035
1604204100,86,0.01
1604204100,89,0.0448
1604204100,90,0.068
1604204100,91,0.011
1604204100,93,0.368
1604204100,94,0.0
1604204100,95,0.157
1604204100,96,0.043
1604204100,97,0.098
1604205000,14,0.0
1604205000,16,0.016
1604205000,17,0.004
1604205000,19,0.067
1604205000,20,0.197
1604205000,21,0.034
1604205000,24,0.277
1604205000,25,0.038
1604205000,26,0.015
1604205000,28,0.019
1604205000,30,0.0
1604205000,31,0.052
1604205000,32,0.216
1604205000,33,0.04
1604205000,35,0.025
1604205000,37,0.062
1604205000,38,0.049
1604205000,40,0.011
1604205000,41,0.143
1604205000,42,0.051
1604205000,47,0.0
1604205000,50,0.096
1604205000,51,0.012
1604205000,53,0.0
1604205000,54,0.049
1604205000,55,0.021
1604205000,57,0.006
1604205000,58,0.019
1604205000,59,0.199
1604205000,62,0.022
1604205000,63,0.043
1604205000,65,0.013
1604205000,66,0.051
1604205000,70,0.0
1604205000,77,0.006
1604205000,78,0.038
1604205000,79,0.0
1604205000,81,0.013
1604205000,84,0.034
1604205000,86,0.015
1604205000,89,0.0433
1604205000,90,0.085
1604205000,91,0.012
1604205000,93,0.369
1604205000,94,0.0
1604205000,95,0.059
1604205000,96,0.018
1604205000,97,0.033
1604205900,14,0.0
1604205900,16,0.015
1604205900,17,0.003
1604205900,19,0.041
1604205900,20,0.254
1604205900,21,0.034
1604205900,24,0.253
1604205900,25,0.014
1604205900,26,0.015
1604205900,28,0.043
1604205900,30,0.0
1604205900,31,0.056
1604205900,32,0.211
1604205900,33,0.015
1604205900,35,0.023
1604205900,37,0.058
1604205900,38,0.02
1604205900,40,0.021
1604205900,41,0.115
1604205900,42,0.066
1604205900,47,0.0
1604205900,50,0.181
1604205900,51,0.02
1604205900,53,0.0
1604205900,54,0.03
1604205900,55,0.024
1604205900,57,0.033
1604205900,58,0.055
1604205900,59,0.174
1604205900,62,0.036
1604205900,63,0.043
1604205900,65,0.012
1604205900,66,0.059
1604205900,70,0.001
1604205900,77,0.036
1604205900,78,0.035
1604205900,79,0.0
1604205900,81,0.048
1604205900,84,0.033
1604205900,86,0.038
1604205900,89,0.0422
1604205900,90,0.051
1604205900,91,0.011
1604205900,93,0.383
1604205900,94,0.0
1604205900,95,0.028
1604205900,96,0.014
1604205900,97,0.017
1604206800,14,0.0
1604206800,16,0.016
1604206800,17,0.012
1604206800,19,0.025
1604206800,20,0.161
1604206800,21,0.033
1604206800,24,0.263
1604206800,25,0.025
1604206800,26,0.015
1604206800,28,0.006
1604206800,30,0.008
1604206800,31,0.022
1604206800,32,0.189
1604206800,33,0.022
1604206800,35,0.042
1604206800,37,0.175
1604206800,38,0.039
1604206800,40,0.012
1604206800,41,0.114
1604206800,42,0.048
1604206800,47,0.0
1604206800,50,0.325
1604206800,51,0.005
1604206800,53,0.0
1604206800,54,0.028
1604206800,55,0.044
1604206800,57,0.004
1604206800,58,0.047
1604206800,59,0.157
1604206800,62,0.031
1604206800,63,0.043
1604206800,65,0.012
1604206800,66,0.043
1604206800,70,0.001
1604206800,77,0.018
1604206800,78,0.033
1604206800,79,0.0
1604206800,81,0.047
1604206800,84,0.015
1604206800,86,0.009
1604206800,89,0.0414
1604206800,90,0.081
1604206800,91,0.026
1604206800,93,0.196
1604206800,94,0.0
1604206800,95,0.035
1604206800,96,0.032
1604206800,97,0.017
1604207700,14,0.0
1604207700,16,0.016
1604207700,17,0.037
1604207700,19,0.068
1604207700,20,0.161
1604207700,21,0.034
1604207700,24,0.269
1604207700,25,0.001
1604207700,26,0.009
1604207700,28,0.039
1604207700,30,0.017
1604207700,31,0.021
1604207700,32,0.207
1604207700,33,0.044
1604207700,35,0.042
1604207700,37,0.049
1604207700,38,0.01
1604207700,40,0.016
1604207700,41,0.129
1604207700,42,0.048
1604207700,47,0.0
1604207700,50,0.25
1604207700,51,0.005
1604207700,53,0.0
1604207700,54,0.037
1604207700,55,0.014
1604207700,57,0.035
1604207700,58,0.12
1604207700,59,0.295
1604207700,62,0.02
1604207700,63,0.043
1604207700,65,0.012
1604207700,66,0.021
1604207700,70,0.0
1604207700,77,0.006
1604207700,78,0.032
1604207700,79,0.0
1604207700,81,0.013
1604207700,84,0.014
1604207700,86,0.024
1604207700,89,0.0403
1604207700,90,0.033
1604207700,91,0.038
1604207700,93,0.073
1604207700,94,0.0
1604207700,95,0.042
1604207700,96,0.042
1604207700,97,0.032
1604208600,14,0.0
1604208600,16,0.015
1604208600,17,0.004
1604208600,19,0.057
1604208600,20,0.158
1604208600,21,0.034
1604208600,24,0.249
1604208600,25,0.009
1604208600,26,0.001
1604208600,28,0.017
1604208600,30,0.0
